name,total_return_pct,cagr_pct,ann_volatility_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,avg_win_pct,avg_loss_pct,num_trades,years,score,fast_ema,slow_ema,trend_ema,donchian_window,roc_period,signal_smooth,long_threshold,vol_target,dd_limit,min_holding,transaction_cost_bps,short_threshold
opt,2044.6245110982059,14.65173278361771,7.474112549291635,1.9603307666281182,3.365690072397369,-5.908868365867697,2.47961739480486,23.734513274336283,1.6838035806887783,0.5744884645845646,-0.12677446304834383,4829,22.42063492063492,2.0335894305462068,5,80,200,20,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,2115.9754872230155,14.819216334402086,7.564055769016824,1.9591627543391694,3.4101220423640335,-7.865964974537029,1.8839667329276797,23.398230088495573,1.7028596073230413,0.5796293090201328,-0.12440975647194788,4814,22.42063492063492,2.03325883601118,10,30,150,80,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1997.2060102414302,14.537455796329057,7.418588148287289,1.9595987141684477,3.4417560850339943,-8.9392296129134,1.6262537630008511,23.486725663716815,1.6979115960857747,0.5693025125978138,-0.1191583924041101,4942,22.42063492063492,2.0322859931500927,5,50,150,80,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,2161.0598866378537,14.922407422939354,7.622741953720576,1.9576167622538887,3.3320795209558085,-7.326590026344496,2.036746613265147,23.66371681415929,1.6675698248240245,0.5948812133976579,-0.13285661553562256,4809,22.42063492063492,2.0322287993685855,10,80,150,20,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1773.2696342175,13.96204279660389,7.122556379288343,1.9602572521860362,3.1801374016154424,-7.534962978445421,1.8529676703845563,31.327433628318584,1.536535358540391,0.48339422549089706,-0.1721305200432594,4999,22.42063492063492,2.0300674661690556,10,30,150,20,60,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1642.9112945916881,13.596009306284174,6.932001790156954,1.9613395549882473,3.2595345999403404,-7.37327014530326,1.8439591983408843,33.50442477876106,1.5343911345015973,0.44176689988702933,-0.15509791114616145,5401,22.42063492063492,2.029319601519668,20,30,200,20,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1696.6807840638062,13.750057134165218,7.013883356479895,1.9604057317922163,3.146418737860243,-6.493098800810134,2.117641754111249,33.929203539823014,1.5252421600081199,0.44598592166767825,-0.1816976426680861,4996,22.42063492063492,2.0291560174630425,20,30,150,20,40,3,0.2,0.12,0.1,5,5.0,-0.2
opt,2155.399499757309,14.909560155602497,7.629102552633499,1.954300660233732,3.37348818473971,-8.130983558543466,1.8336724023917845,25.5929203539823,1.645542119473771,0.5608714652027239,-0.13320511792589085,5035,22.42063492063492,2.0288484610117443,20,80,200,20,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,1715.8174027125067,13.803821924327476,7.0459393753379755,1.9591173282931265,3.247556517668681,-5.117913101448167,2.697158324243829,22.991150442477874,1.7268061460950435,0.5404958868613439,-0.12403635902980784,4452,22.42063492063492,2.028136437914764,5,50,200,55,40,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1672.9240412872066,13.682545601240115,6.98763667498509,1.958107760556871,3.2768520393668137,-6.307487320366126,2.1692545551476266,33.2212389380531,1.533811839977334,0.44859322015910147,-0.15622233872511457,5385,22.42063492063492,2.0265204885630714,5,50,200,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1578.6317059887456,13.40577735873465,6.843120446877364,1.9590152566804433,3.235151158295798,-4.581162006223863,2.9262831876545436,34.176991150442475,1.531485269402269,0.428802396356516,-0.15920583176413922,5321,22.42063492063492,2.0260441434741168,5,80,150,20,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,2062.1581177646667,14.6933777274179,7.52594017509544,1.9523644070465345,3.0809794851133683,-4.815103691882787,3.0515184443873395,24.778761061946902,1.663559783189694,0.5618606602724111,-0.16034058938535167,4223,22.42063492063492,2.025831295683624,5,30,150,55,60,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1829.7823078334911,14.113216333043898,7.218409826897585,1.9551697217930954,3.5132491595233817,-7.974893404857397,1.769705952990887,22.212389380530972,1.7238577987941623,0.5728405258417174,-0.10638734127023595,5069,22.42063492063492,2.025735803458315,5,80,150,80,40,3,0.1,0.16,0.1,3,5.0,-0.1
opt,2022.0599885938043,14.59765735873928,7.475790959406857,1.9526572422909863,3.4256067270073074,-5.883406135765305,2.481157516901634,23.41592920353982,1.686608146286981,0.5789275257780817,-0.12023277333342605,4983,22.42063492063492,2.0256455290846827,10,50,200,55,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1620.1901177201535,13.529544778278524,6.91201147838031,1.9573961676129765,3.1772740068027927,-4.838335064640089,2.7963224120537324,32.141592920353986,1.5449080199879042,0.4526063101492941,-0.16496966861798523,5035,22.42063492063492,2.025043891504369,5,50,200,20,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1730.0204747118755,13.843376937404429,7.078605037623042,1.9556645502646888,3.2525617052650433,-6.128251049807335,2.258944162843924,34.92035398230088,1.5156297568766461,0.4415171428963971,-0.1655872596501642,5438,22.42063492063492,2.024881434951711,20,30,150,20,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1876.69186207411,14.23552236978951,7.286480183564168,1.9536898490302668,3.214071478382357,-5.743800434265711,2.4784152117933718,23.469026548672566,1.702026048857405,0.556546341418932,-0.13622035730600268,4391,22.42063492063492,2.0248674608792143,5,50,150,80,40,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1977.5135592396744,14.489270566032154,7.421257245101365,1.9524010672984358,3.2422451094758995,-7.441036594298316,1.9472113034808265,24.05309734513274,1.6795542459274628,0.5630424897881339,-0.13379795489304572,4652,22.42063492063492,2.0248474201285966,20,80,150,20,40,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1956.9096328347505,14.438385656715624,7.394545154156998,1.9525725187571252,3.4220500999965733,-7.8735860311569175,1.8337750549217149,23.04424778761062,1.714170066115422,0.5687990015012604,-0.11820300605663997,4836,22.42063492063492,2.0247644470407034,10,30,150,80,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,1720.936294548811,13.8181118033323,7.067347746303134,1.9552047386603315,3.2503264794043965,-7.181317003456524,1.9241751612804927,33.150442477876105,1.5236769700180586,0.4595728032812584,-0.16141026467714478,5367,22.42063492063492,2.024295297676993,10,30,200,20,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1637.803178275865,13.581139359053118,6.949946582991677,1.9541357903799852,3.1328387320777034,-5.612244397613762,2.419912319717866,32.690265486725664,1.5403553728349464,0.4491006386083165,-0.17155300296335518,4980,22.42063492063492,2.022041487175251,5,30,200,20,60,3,0.2,0.12,0.1,5,5.0,-0.2
opt,2073.6425699019214,14.720480500416144,7.555653906249574,1.9482735290773794,3.3668125938610713,-9.006436483445317,1.6344400504543368,24.318584070796458,1.674272339081817,0.5680683862994875,-0.12888807656868598,4859,22.42063492063492,2.0218759315794603,5,50,200,80,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,1845.4356388479994,14.154341652024161,7.258105868816811,1.9501426278219263,3.397181036055576,-7.287335959645362,1.942320448845202,23.292035398230087,1.6974263404243257,0.5599155377954487,-0.11450743516486256,4991,22.42063492063492,2.020914336082047,5,50,150,55,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,1571.104784540791,13.383048312395719,6.849611529474655,1.9538404849394662,3.1217895793290875,-4.7916552549560825,2.792990647345388,33.07964601769912,1.539039372453653,0.43830048465702265,-0.17208840206797138,4956,22.42063492063492,2.0207557265014446,20,50,200,20,40,3,0.2,0.12,0.1,5,5.0,-0.2
opt,1616.4407029122024,13.518496346613706,6.923645123773091,1.9525114451918506,3.1898051302233563,-5.794811936920025,2.332861962350216,35.769911504424776,1.5190494248763533,0.419523885770276,-0.167864728305828,5340,22.42063492063492,2.0201039269249192,20,50,200,20,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,2059.0578429429943,14.686037646788485,7.546882999923274,1.945973940093916,3.429839776486172,-7.073239108387246,2.07628180268559,22.371681415929203,1.7146631854896217,0.5953492937621762,-0.11662881819660698,4910,22.42063492063492,2.0194041283278583,10,50,200,80,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,1743.3066380162018,13.880113777445601,7.120005760327898,1.9494526050504741,3.2406834241771714,-6.614207305405616,2.098530199696304,32.86725663716814,1.5253722046128855,0.4645906147187272,-0.16224791512768544,5337,22.42063492063492,2.018853173937702,5,30,200,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1590.2862305509202,13.440779139679915,6.888604729564726,1.9511613261818266,3.2274957146850958,-4.867567957359839,2.761292550493773,34.0353982300885,1.5286347518484495,0.43324831394561025,-0.15908347837199152,5343,22.42063492063492,2.0183652218802264,5,80,200,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1989.8113813698753,14.519412849046297,7.4634395467836026,1.9454050318265783,3.3872691564934576,-8.151874215637152,1.7811134550131744,24.849557522123895,1.6605586765113196,0.5555081555917237,-0.12622449764273916,5015,22.42063492063492,2.0180020960718097,20,80,200,20,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1938.8944183997037,14.39349337500806,7.396395808310224,1.9460144843568596,3.3765079617635507,-8.249676445381533,1.744734289920674,25.203539823008846,1.651323188718073,0.5477944297388722,-0.12523445712846615,5076,22.42063492063492,2.0179819512319,20,80,200,20,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,2077.8565611572817,14.730391025589174,7.581354764510532,1.9429760884617036,3.319803367968495,-5.910318479674161,2.492317643498844,23.946902654867255,1.6708620161460903,0.5790754896168332,-0.13105453599719102,4813,22.42063492063492,2.0166280435896495,10,30,150,80,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,1966.3661870017322,14.461800406756954,7.440499583434529,1.9436598637750877,3.3449094576403073,-8.51745208130145,1.6979021741144,23.02654867256637,1.6941333821639095,0.5798294914668107,-0.12344794220225482,4795,22.42063492063492,2.0159688658088726,10,30,200,80,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,1733.7860032203719,13.853814601908997,7.119591726754885,1.9458720575011927,3.214062547399652,-5.216667708491579,2.6556827799014413,24.0,1.7020496065668624,0.5303202617044785,-0.12892859647894028,4503,22.42063492063492,2.0151411305107376,10,50,150,55,60,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1620.1709507877083,13.529488357449292,6.949462530365949,1.9468395287163092,3.2477712550809024,-6.315760884933617,2.1421786866130694,33.27433628318584,1.5321676448970345,0.4440604373506577,-0.1554996969869008,5378,22.42063492063492,2.0144869705035555,5,50,150,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1821.422742497249,14.091122873509775,7.250549445542388,1.9434558690132024,3.5335538266114095,-7.477844295715065,1.8843830275503644,22.4070796460177,1.723656914097469,0.5672309725093181,-0.1062812734585523,5071,22.42063492063492,2.013911483380751,5,80,150,80,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,1856.5003325032933,14.18322116544186,7.299936373462601,1.942923943419837,3.4396117766865117,-7.041503129497874,2.014232033218348,24.212389380530976,1.6782012116541463,0.5487765207521922,-0.11505654610340478,5134,22.42063492063492,2.0138400492470465,5,80,200,55,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,4365.827357234957,18.46458742289425,9.61138933451699,1.9211153330958235,2.9994423788595035,-10.669632933842916,1.7305738198665288,35.2212389380531,1.4869691032650985,0.5989439158463751,-0.27208496679129335,4802,22.42063492063492,2.013438270210295,5,30,150,20,40,3,0.2,0.16,0.15,5,5.0,-0.2
opt,1678.798119718852,13.69931853634554,7.044237190806819,1.944755431322504,3.2406499049489255,-7.2346586495380905,1.8935680589740327,32.8141592920354,1.5236612776375051,0.46055809071236453,-0.15857662488089952,5382,22.42063492063492,2.0132520240042315,10,30,200,20,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1606.571052112742,13.489302759014477,6.932953858595796,1.9456790040928682,3.239320725444842,-5.812474681506843,2.320750368501815,33.57522123893805,1.5298424601599978,0.44009443294492867,-0.15551888258761115,5400,22.42063492063492,2.0131255178879406,20,30,150,20,40,5,0.1,0.12,0.1,5,5.0,-0.1
opt,4426.751603007404,18.536204142222235,9.652372228323628,1.920378089836834,3.074749953680132,-7.14960467412466,2.592619450598037,36.72566371681416,1.4846370152758812,0.578398254449277,-0.2517586985415201,5144,22.42063492063492,2.013059110547945,5,30,200,20,40,5,0.1,0.16,0.15,3,5.0,-0.1
opt,1605.78233199457,13.486962836558835,6.9322050496866305,1.9455516303818092,3.13776015758295,-5.607965067340868,2.4049655578460936,31.36283185840708,1.5465196601892353,0.4616663721382405,-0.1635673050398754,5000,22.42063492063492,2.0129864445646035,10,30,200,20,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,4694.600990408089,18.840517684776437,9.819167623460071,1.9187489619550286,3.099624635110789,-7.46876961493605,2.5225731487418166,37.5929203539823,1.471200356177988,0.5848984681122897,-0.26200095204774293,5202,22.42063492063492,2.0129515503789106,10,30,200,20,40,5,0.1,0.16,0.15,3,5.0,-0.1
opt,1753.7719739729873,13.908873219961237,7.157639094070572,1.9432208074703605,3.399997852879369,-5.120947276091174,2.716074286665552,23.876106194690266,1.713104998472205,0.5302523109622844,-0.11188423642187245,4960,22.42063492063492,2.0127651735701666,20,30,150,55,40,5,0.1,0.16,0.1,5,5.0,-0.1
opt,1578.1204896503937,13.40423672371469,6.890299808520559,1.9453778639848132,3.1158117859596643,-6.162387142431934,2.1751695266624913,33.94690265486726,1.5292763216523657,0.43294783096655937,-0.17572749871360305,5002,22.42063492063492,2.0123990476033864,20,50,200,20,60,3,0.2,0.12,0.1,5,5.0,-0.2
opt,1630.7850943027408,13.560641168823096,6.973507094685077,1.9445941596816418,3.1437605051454827,-6.4560799432892475,2.100445051477199,32.35398230088495,1.5304247383475,0.4587033080575605,-0.17153832876646166,5016,22.42063492063492,2.012397365525757,5,50,150,20,60,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1643.5621888609508,13.597901096024811,6.993828027470029,1.9442715838330047,3.2213921223456654,-5.866970239636536,2.3177041199491777,23.38053097345133,1.7239643306686263,0.5252327377154324,-0.12144337425987345,4514,22.42063492063492,2.012261089313129,10,50,200,55,40,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1697.6176921635215,13.752702109496218,7.078289731308248,1.9429413928432637,3.257331821765119,-6.789003841856952,2.0257319674361134,34.424778761061944,1.5094365247995483,0.4487409866012542,-0.16553960088701428,5432,22.42063492063492,2.011704903390745,20,30,150,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1664.2484361738855,13.657675773361833,7.029128345757775,1.9430112955050143,3.2524100758219867,-6.613735388764691,2.0650472041205754,33.309734513274336,1.5266244868135088,0.4507272724102831,-0.1572297365653574,5410,22.42063492063492,2.0112996743718234,10,30,150,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,4319.157298502275,18.40909233401684,9.592524691192745,1.9191081520925262,3.0077456056761425,-7.5776833995782455,2.4293826177854623,34.477876106194685,1.4939647117151846,0.60433282814689,-0.261012728468869,4829,22.42063492063492,2.0111536137626103,10,30,150,20,40,5,0.2,0.16,0.15,5,5.0,-0.2
opt,1576.354206961767,13.39891028540412,6.891909472704408,1.9441506506246002,3.1765556138816056,-5.79481234642779,2.31222505309665,35.16814159292036,1.5188953703663743,0.42323070738619023,-0.16566880265824016,5323,22.42063492063492,2.0111452020516207,20,50,200,20,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1712.8776567388616,13.795597932514546,7.103437277769259,1.9421017449804066,3.2242534759835477,-6.0562726515889125,2.2779023875180324,33.04424778761062,1.5244696670930402,0.4599897419527067,-0.16188046129445166,5341,22.42063492063492,2.0110797346429794,5,30,150,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1596.6191108280825,13.45970197603721,6.925317105345694,1.9435502766577408,3.2356867665480995,-5.897421598354472,2.282302825321629,33.522123893805315,1.5297827421681571,0.4399138610570501,-0.1551268715534684,5399,22.42063492063492,2.010848786537927,20,30,150,20,40,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1664.4235476869967,13.658178909176023,7.031270003717465,1.9424910296368765,3.4590473110330113,-5.715302219335332,2.389756199238125,22.61946902654867,1.7243552765159664,0.5450588910231763,-0.10498142618403734,5010,22.42063492063492,2.0107819241827567,10,50,150,55,60,3,0.1,0.16,0.1,5,5.0,-0.1
opt,1920.2020844875606,14.346511381929217,7.400609680201625,1.9385580380369898,3.387184417469765,-8.597430197087771,1.6686976285993977,23.221238938053098,1.687740529107002,0.5737714281989621,-0.12054948225946967,4896,22.42063492063492,2.010290594946636,5,50,150,80,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,4700.983550289276,18.8475692095164,9.836807167392225,1.916025076916595,3.096933301024663,-7.46876961493605,2.5235172834659436,37.75221238938053,1.4687365108580848,0.5847640594801923,-0.2636555465008005,5207,22.42063492063492,2.010262922964177,10,30,200,20,40,5,0.1,0.16,0.15,5,5.0,-0.1
opt,4466.738199616557,18.58270970892466,9.692698992223326,1.9171862990725281,2.9803987630668756,-10.536720047431034,1.7636142580684133,35.68141592920354,1.4775799096268962,0.6027370251571245,-0.2873411272541237,4744,22.42063492063492,2.0100998476171514,5,30,200,20,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,1858.998947123739,14.189721099151843,7.322224934384054,1.93789745962584,3.3077287270150815,-5.806840909290177,2.443621466613657,23.13274336283186,1.6850298724783292,0.5712866582008987,-0.12093906307164702,4861,22.42063492063492,2.0088460651215994,10,30,200,55,60,3,0.1,0.16,0.1,3,5.0,-0.1
opt,1598.5237642875659,13.465379938984402,6.937492555274735,1.940957749748699,3.1133109962499197,-7.34784698192448,1.8325612893285474,31.787610619469024,1.5378131473694154,0.4595982108694259,-0.16953922034884686,4956,22.42063492063492,2.008284649443621,20,30,150,20,40,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1658.1647413464075,13.640166224361995,7.030777439254268,1.9400651410477248,3.2400476534539386,-6.63162470727899,2.0568362696083065,33.36283185840708,1.524889514033177,0.4504558466293479,-0.1583712477223751,5395,22.42063492063492,2.008265972169535,10,30,150,20,60,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1672.3582358588778,13.680927189273806,7.052865772259456,1.9397685467209713,3.2502468433406655,-6.980679845858139,1.9598273365009193,34.123893805309734,1.5113271080673716,0.449356523800056,-0.1640652890272571,5416,22.42063492063492,2.00817318266734,20,30,150,20,60,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1581.7888038904225,13.415281874985752,6.913885735034805,1.9403389626482188,3.230303922274057,-7.20730218199285,1.861345831801431,33.097345132743364,1.530934887136008,0.443546630179292,-0.15270053530684372,5412,22.42063492063492,2.0074153720231473,20,30,200,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1566.6605326118327,13.369582035051275,6.889792493426033,1.9404912481483294,3.0809862647387085,-5.115915329334936,2.6133313736428287,31.75221238938053,1.5474286539815192,0.45175357878667793,-0.16883854950130942,4890,22.42063492063492,2.007339158323586,5,30,200,20,40,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1671.1991907308181,13.677610351383818,7.058131698500425,1.9378513940579731,3.073346064140009,-7.398311830996384,1.8487474796722314,31.92920353982301,1.5285737283439826,0.46978466146112874,-0.17867640237950447,4901,22.42063492063492,2.0062394458148924,20,30,200,20,40,5,0.2,0.12,0.1,3,5.0,-0.2
opt,1730.579377609964,13.844927455799327,7.147623805065215,1.9369972222080323,3.264548848627355,-5.43580365954238,2.5469881406579136,21.734513274336283,1.7267827575945551,0.5736326293624464,-0.12065611558314286,4494,22.42063492063492,2.006221859487029,5,50,150,55,40,5,0.2,0.16,0.1,5,5.0,-0.2
opt,2043.332012846949,14.648650046605471,7.580021023542281,1.9325342239961085,3.325469131374683,-5.944150172915728,2.4643808821236437,23.61061946902655,1.6702937220075473,0.5846344549722682,-0.1275055378106508,4882,22.42063492063492,2.005777474229136,5,80,150,20,60,3,0.2,0.16,0.1,5,5.0,-0.2
opt,1658.921029817927,13.642346054443767,7.043194675568943,1.9369542775476032,3.1213664645174646,-7.166761416892682,1.9035580035199116,32.3716814159292,1.5233766217202251,0.46522883220224637,-0.17293007054172893,5053,22.42063492063492,2.005166007819822,10,50,150,20,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1618.8489329231618,13.525595343306884,6.980857979335481,1.9375262157380844,3.2224989176756305,-5.278762570165031,2.562266281827491,33.64601769911504,1.5249239727214052,0.4430686251727421,-0.15754078707384017,5401,22.42063492063492,2.0051541924546186,10,50,150,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1563.9647392858894,13.361396937277625,6.894804572501988,1.9378934960050709,3.0892629542646324,-5.352428680118937,2.496324142889975,32.0353982300885,1.5451543767917202,0.44872614844677144,-0.16692270564829104,4953,22.42063492063492,2.004700480691459,5,30,200,20,60,3,0.2,0.12,0.1,3,5.0,-0.2
opt,2043.8166950133727,14.649806269908572,7.587309663800543,1.9308301517998634,3.3533471768284278,-5.845726107245194,2.5060712734644888,23.292035398230087,1.677479873037959,0.5889286322366538,-0.12386608424741374,4937,22.42063492063492,2.0040791831494063,10,50,200,80,40,3,0.1,0.16,0.1,3,5.0,-0.1
opt,1951.6595569351302,14.425341852460537,7.467269169492489,1.9318095444309464,3.4073629742952023,-7.531950890222553,1.9152198497717903,22.0,1.7167663060312779,0.5942785927667185,-0.11446631666050272,4891,22.42063492063492,2.003936253693249,10,50,200,80,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1678.596734514618,13.698744374483685,7.080513670760659,1.9347105325215803,3.2166219237442673,-6.932138175432624,1.9761210795006645,32.690265486725664,1.52150249457888,0.4636315004645823,-0.16140434243613766,5328,22.42063492063492,2.0032042543939985,5,30,200,20,60,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1633.5532007392312,13.568735630757821,7.011958107947139,1.9350850963270063,3.207126620506533,-5.247947205572368,2.5855320374317574,33.469026548672566,1.520312151531992,0.44939324980825934,-0.16071474708097802,5363,22.42063492063492,2.0029287744807953,10,50,200,20,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1665.143132751025,13.660245942539007,7.062900536223469,1.9340844278465708,3.185873361640985,-6.541900170860834,2.0881159274464265,33.256637168141594,1.5203762711016862,0.45516079894283085,-0.16290858443762418,5326,22.42063492063492,2.002385657559266,5,30,200,20,60,3,0.1,0.12,0.1,3,5.0,-0.1
opt,1573.58022673259,13.390534180966519,6.9200453724782856,1.9350356045672787,3.2045560486699385,-5.396440140984363,2.4813643496699576,34.902654867256636,1.5163801952698521,0.42763463566876936,-0.16260937250305638,5386,22.42063492063492,2.0019882754721112,10,50,150,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1641.4814599561876,13.59185119651567,7.031644994254936,1.9329546937623583,3.2103820408790527,-5.271386390573726,2.578420587953971,33.78761061946903,1.514482596461059,0.4492254249181933,-0.16271467592426514,5383,22.42063492063492,2.0009139497449366,10,50,200,20,40,3,0.1,0.12,0.1,5,5.0,-0.1
opt,1878.2854323860995,14.239628363924496,7.37958193221828,1.9295982475316327,3.0727802527081702,-4.9915526821191705,2.8527452820309693,23.309734513274336,1.6910203676059345,0.5660248568247355,-0.14534497771889848,4223,22.42063492063492,2.000796389351255,5,30,150,55,60,5,0.2,0.16,0.1,5,5.0,-0.2
opt,1728.8681466778407,13.840178699910343,7.168801004981164,1.930612760808069,3.4728281419341474,-7.873732576527425,1.7577659090390794,21.646017699115045,1.718320483541715,0.579791125831185,-0.1052170846795663,5052,22.42063492063492,1.9998136543076206,5,80,200,80,40,5,0.1,0.16,0.1,3,5.0,-0.1
opt,1576.6971995387007,13.399945040233806,6.933958550655493,1.9325101155914841,3.1969320969429873,-5.492847377861085,2.4395261907771677,34.54867256637168,1.5135577553129194,0.43389591615522394,-0.1634303166564916,5370,22.42063492063492,1.999509840792653,10,50,200,20,60,5,0.1,0.12,0.1,5,5.0,-0.1
opt,1820.3896888939191,14.08838624753801,7.304614533566281,1.9286967413268465,3.17574404668757,-5.353951001436432,2.631399921993717,22.991150442477874,1.681418736830273,0.5727770472273427,-0.13284470293604592,4506,22.42063492063492,1.9991386725645366,5,50,200,55,40,3,0.2,0.16,0.1,5,5.0,-0.2
opt,1868.4271145648709,14.214176551791224,7.373544408483629,1.9277264452950347,3.163775598143479,-5.4530041294299485,2.6066689506206484,23.964601769911503,1.6623471743973335,0.5637118441944998,-0.1402839834388925,4503,22.42063492063492,1.9987973280539908,5,50,150,55,40,3,0.2,0.16,0.1,3,5.0,-0.2
opt,1446.2767130707,12.991120319637496,6.718689060685529,1.9335796317253549,2.9111043456678667,-4.530150027308398,2.867702005744875,30.654867256637168,1.5534450045813937,0.4520607510231774,-0.19445262480510356,4318,22.42063492063492,1.9985352333235422,5,30,200,80,40,3,0.2,0.12,0.1,5,5.0,-0.2
opt,1608.0309034541795,13.493631024314979,6.987833064639788,1.9310179421137263,3.2017191305289865,-7.901583026087233,1.7077123634296427,33.34513274336283,1.5244154077348007,0.4463921479222921,-0.15889652482669944,5350,22.42063492063492,1.9984860972353014,5,30,150,20,60,3,0.1,0.12,0.1,5,5.0,-0.1
opt,4333.279843683149,18.42594422079591,9.665665941735787,1.9063295102341318,2.9667751672233305,-10.374594498929378,1.7760640401605483,35.13274336283186,1.4838214962594545,0.6021294686868035,-0.2721303774410289,4810,22.42063492063492,1.9984592313381113,10,30,200,20,40,3,0.2,0.16,0.15,3,5.0,-0.2
opt,1801.148835211691,14.037157260687216,7.280682054191055,1.928000310438891,3.359007857771002,-6.350085030594286,2.210546345924051,23.469026548672566,1.6901274930999342,0.5549646979143232,-0.11616888830840467,4948,22.42063492063492,1.998186096742327,10,30,150,55,40,3,0.1,0.16,0.1,5,5.0,-0.1
opt,1767.9333769825375,13.947543716090394,7.233165478303408,1.9282765972833644,3.168211908863221,-5.07778081930079,2.746779392894507,23.008849557522122,1.7188649935109879,0.5492866253111205,-0.13018885448910814,4358,22.42063492063492,1.9980143158638164,20,30,200,55,40,5,0.2,0.16,0.1,3,5.0,-0.2
opt,1473.0907171753183,13.077796299515821,6.769073248630562,1.9319921382386522,3.1012631601117255,-6.094342371530938,2.1458913041392838,33.150442477876105,1.5294693182598313,0.4329854737991289,-0.17065895473582465,4974,22.42063492063492,1.9973811197362314,5,30,150,80,40,5,0.1,0.12,0.1,3,5.0,-0.1
opt,1489.4121623354504,13.12986670200611,6.797082281584982,1.931691593255866,3.091634394357039,-4.594167861863511,2.8579423078982367,33.73451327433628,1.5322618521539761,0.4256536612553686,-0.17003082891911653,5014,22.42063492063492,1.9973409267658966,5,80,150,20,60,5,0.2,0.12,0.1,5,5.0,-0.2
opt,1573.818298730865,13.391253565613637,6.937368516652774,1.9303073684883056,3.0774083980306526,-5.437134090079907,2.462925015964952,33.5929203539823,1.5213937631531067,0.44155280829435833,-0.17873293761339934,4974,22.42063492063492,1.9972636363163738,20,50,150,20,40,3,0.2,0.12,0.1,3,5.0,-0.2
opt,1595.8615951862341,13.457442053112567,6.973268670567129,1.929861402001321,3.2011358037717477,-5.2387154361940205,2.568843873468633,33.29203539823009,1.5250194677712599,0.44562796623801626,-0.15677396202159452,5381,22.42063492063492,1.9971486122668838,10,50,150,20,40,3,0.1,0.12,0.1,3,5.0,-0.1
opt,4350.523462170906,18.44645095772137,9.68453552081899,1.904732644954088,2.9855337671214173,-6.871574864692427,2.684457540076155,38.51327433628319,1.46142547972035,0.5678692495443488,-0.3036025176084373,4805,22.42063492063492,1.9969648997426948,20,50,150,20,60,5,0.2,0.16,0.15,5,5.0,-0.2
